Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Home_Loan_Ratio,Loan_Status
Not Graduate,Yes,3941.3397753569525,2846.1184692959337,163.1929224347404,300,1,Semiurban,41.33831193211514,1
Graduate,Yes,2912.062428572403,1896.5372101530766,147.52895750917756,180,0,Urban,32.37482925461426,0
Graduate,No,7556.1531170886765,1510.4293529693284,156.53711281544523,300,1,Rural,57.55204159847406,0
Graduate,No,4827.335459115141,2041.8959211542765,126.10884256615009,300,1,Urban,54.042120450389014,0
Not Graduate,Yes,4481.121006429244,4636.669141945588,174.66317409229083,360,1,Urban,51.90496070385521,1
Graduate,Yes,6333.730737181709,3153.502849781544,97.7160662240347,360,1,Rural,96.1062768185283,1
Graduate,No,3317.3733457161684,3162.57366818784,157.44273729882187,180,1,Rural,40.897721942804324,0
Not Graduate,No,3849.7039429931715,2435.546318992364,172.4629388228442,300,0,Urban,36.23396619842001,1
Not Graduate,Yes,5102.108403872931,2166.485272577147,142.05323464708388,300,1,Urban,50.810411203786416,1
Not Graduate,No,6543.1534871352205,-396.08228833041625,164.83471169884098,360,0,Semiurban,37.06745792743321,0
Graduate,No,5752.527567753183,1321.019653536868,110.34662431062999,360,0,Semiurban,63.527271393127954,0
Graduate,Yes,5372.487713773823,1519.4255867975255,111.36692916416143,240,1,Rural,61.33400059818909,0
Not Graduate,No,5117.176602854024,125.10793595246695,159.46868484105573,300,1,Urban,32.66858293254521,1
Not Graduate,No,5600.353783290163,842.5842097845664,177.14198618484207,180,1,Rural,36.167430997370076,0
Graduate,Yes,5302.479357693882,19.163529077365958,75.00537377993156,300,1,Rural,70.01666621862431,0
Graduate,Yes,3455.041587834596,1961.6761643026275,170.88082540443065,360,1,Urban,31.51438061454407,1
Not Graduate,No,5069.118832449727,2818.765970848816,128.27193998494653,240,1,Semiurban,61.01776459931731,1
Not Graduate,Yes,3389.467011623371,3106.7745186243287,142.2877565077035,300,1,Rural,45.337031499257556,1
Graduate,No,5121.6238143512355,2414.784462079241,96.41928305739852,180,1,Rural,77.36053930914372,0
Not Graduate,Yes,4279.028087767638,1036.603658801431,115.93531039253168,360,1,Urban,45.457883754063765,1
Graduate,No,8809.072434174292,67.93484148004048,188.64501302121243,240,1,Semiurban,46.80854578897579,1
Graduate,Yes,4940.158424372432,243.1313005984981,151.31453495920852,300,1,Semiurban,34.03017135796706,1
Graduate,No,2893.640650607617,731.0174227455016,134.68886393161768,180,1,Urban,26.71301069467142,0
Graduate,No,4798.729683984613,1111.1403019643253,145.3404658947586,360,0,Rural,40.38438684621278,0
Not Graduate,No,5779.038118456832,1840.2515020084134,169.56847298657206,180,1,Urban,44.669976151249664,1
Not Graduate,Yes,7510.045919228785,985.8357818730317,167.6197798465335,300,0,Urban,50.384846361643945,1
Graduate,Yes,4115.821400091922,2338.9758936682615,146.99891998412795,360,0,Semiurban,43.61381349575,1
Graduate,No,2626.35803896454,1767.726497200527,193.71836443586673,300,1,Rural,22.566359104830717,0
Graduate,No,6225.255517146472,2010.5457117410256,188.81850547626664,240,0,Rural,43.387767742788576,0
Graduate,Yes,2929.101941150523,3140.250552671205,166.53488116521584,300,1,Semiurban,36.227396059907,1
Graduate,Yes,4345.766837738773,819.76826579963,152.1844713164028,240,1,Rural,33.7210100942215,0
Not Graduate,Yes,4613.569271733509,2418.7045782923683,176.29284380478157,300,0,Rural,39.66473603282693,1
Not Graduate,Yes,4895.549820049838,1986.0267715239268,162.57069687204734,180,1,Urban,42.07096211711353,1
Not Graduate,Yes,6033.746685611503,1666.5137190303049,192.43200287223792,180,0,Urban,39.80861641456424,1
Not Graduate,Yes,3974.5485765704184,2885.25632086596,185.9824550695323,360,0,Urban,36.686890729322464,1
Graduate,No,4589.406121749859,2879.0141545570073,109.26984394329085,180,1,Rural,67.72858298545971,0
Graduate,Yes,4978.5944705759175,1053.509204011572,106.56147317033175,180,0,Rural,56.080523042253205,0
Graduate,No,5224.396936278182,1817.839416142076,121.95001822383695,240,0,Rural,57.27722902488308,0
Graduate,Yes,5146.740762061884,2281.211682584065,189.04554760267683,180,1,Rural,39.085116901424975,0
Graduate,Yes,5654.0086628338695,1726.9932519774154,86.94764012915017,240,0,Semiurban,83.92495698545592,0
Not Graduate,No,6265.759264462606,2585.0213322877985,165.79029556431973,240,1,Semiurban,53.065321137567366,1
Graduate,No,5588.951173476452,2281.1920179102754,164.50172364371846,240,1,Rural,47.5532400395362,0
Not Graduate,Yes,5680.378285263827,3832.5612403560126,196.50592234744772,300,1,Urban,48.16533809495041,1
Not Graduate,No,2626.6652498802837,469.72086407021243,157.2135476265555,240,1,Urban,19.57092904116626,0
Not Graduate,No,5075.341548748521,1877.5640102526024,96.27162437664397,300,0,Semiurban,71.47927880878069,0
Not Graduate,No,5719.261322002413,1091.4974884878088,111.62580157407508,240,1,Semiurban,60.4724558254151,1
Graduate,No,6093.411791855676,2604.1074554390443,102.72017912408701,300,0,Rural,83.85561344711262,0
Not Graduate,Yes,3961.4738386493086,382.8281099544555,128.48224134667439,360,0,Rural,33.55133417077926,0
Not Graduate,No,4011.4410876670327,2346.3127102248864,142.6839373030429,360,1,Rural,44.248187495605855,1
Not Graduate,Yes,4138.8489870746025,1369.9515686516588,103.38233895115772,300,1,Rural,52.77521668013133,0
Graduate,Yes,5804.620849837015,1265.838133878986,208.82647962609158,360,1,Rural,33.696695461485504,1
Graduate,Yes,6550.821582386313,553.5017964593128,96.98874512190235,180,0,Urban,72.50142217871584,0
Graduate,Yes,4388.809839062597,1534.924053798994,203.84413695449922,240,1,Urban,28.918249655236142,1
Not Graduate,No,6361.943470440573,3084.500530290926,197.40652125757362,300,0,Rural,47.61156004780718,1
Not Graduate,No,5185.219713746891,1974.8113164705205,185.93210198756142,360,1,Urban,38.302843407248716,1
Graduate,Yes,4813.571334256346,2627.6804178744746,122.24933570012998,360,1,Rural,60.37559318157828,1
Not Graduate,Yes,4682.923655273046,3664.641821966275,163.69803516707606,180,0,Rural,50.68406231301562,1
Graduate,Yes,6119.917046903236,2263.7555848225757,98.90515465797529,240,0,Semiurban,83.91631703516465,0
Graduate,Yes,5488.3667251806055,1441.2004279376595,186.43628140134996,180,1,Urban,36.97025517850653,1
Not Graduate,No,8413.738141471456,2467.2522151827898,147.04060873854925,300,1,Urban,73.50003792453248,1
Not Graduate,Yes,3721.663035504014,1455.703853685708,133.62719141653258,360,1,Semiurban,38.45706676871168,1
Not Graduate,No,5777.1525530449635,1495.5773167028306,101.05020613374924,360,0,Urban,71.26619480039065,1
Not Graduate,Yes,4206.198485282731,480.10720038101516,50.89975525483935,360,1,Semiurban,90.29533304449977,1
Graduate,Yes,3696.069519517034,2926.2574910843923,108.45836571856977,180,1,Urban,60.50087599177391,0
Graduate,Yes,4983.699294447541,1613.9974243505608,194.51192782451625,180,0,Rural,33.745750411299376,0
Graduate,Yes,5206.028719110554,2182.098245815862,133.88666286100784,240,1,Semiurban,54.772850096672734,1
Graduate,No,9377.260332590138,964.0380713933605,143.2268457153981,300,0,Rural,71.70161943630048,0
Graduate,No,4723.781276475197,2435.9476297154724,176.2221743315381,240,0,Rural,40.399735152761515,0
Not Graduate,No,3304.731905772975,1238.058761864916,222.2267551246506,240,1,Urban,20.350565348231584,1
Graduate,Yes,5409.516076241579,1858.2912782981757,203.00018619782554,360,1,Semiurban,35.62647412239089,1
Graduate,Yes,1888.0399436804475,2877.8260312391258,111.10659984735248,180,0,Rural,42.511912602905724,0
Graduate,No,4862.064826093601,2790.7593122325293,72.29717714250374,300,0,Rural,104.4081700915654,0
Not Graduate,No,5024.037923442741,1977.9699274830596,244.38457036400416,240,1,Semiurban,28.534833467886763,1
Not Graduate,Yes,6191.900574417818,231.86896729328166,240.75966446637813,300,0,Urban,26.57089037532339,1
Not Graduate,Yes,6460.43337414177,4992.810570060641,157.53814385717132,360,0,Rural,72.2428285430209,1
Not Graduate,No,4244.6455716384235,3745.858970273136,99.18047017672714,240,1,Urban,79.76110042022769,1
Graduate,Yes,4774.0789780551,2722.6748248882986,188.52906135575756,180,0,Semiurban,39.55464006056325,0
Graduate,Yes,3850.8187540839936,1246.7962184090293,145.6806525594956,240,0,Urban,34.753151717983826,0
Not Graduate,No,3307.9061677884592,1886.4078382980354,145.48075507573557,360,0,Semiurban,35.46072658760433,0
Not Graduate,Yes,5464.842169070952,1456.5795702234832,185.77835372420515,240,0,Urban,37.05687303312744,1
Graduate,No,3089.6216771051013,3263.8559390963883,163.37498987493194,360,0,Urban,38.6523376885721,0
Graduate,Yes,4378.059649142205,2262.502890851834,102.5674035594022,240,0,Rural,64.11826802421741,0
Not Graduate,No,3507.2390601511433,1215.8361416401672,137.01032259672104,300,1,Urban,34.222622720711804,0
Not Graduate,Yes,5824.52477943539,1529.244900875218,176.44611714645384,180,1,Rural,41.44226877751982,1
Not Graduate,No,7702.145148899732,3121.188142569905,170.41008889620073,360,1,Semiurban,63.14291860628942,1
Not Graduate,No,3047.6180257950036,3600.0978468204785,160.48066297433903,300,1,Semiurban,41.167256500995876,1
Graduate,No,2220.472275653647,3528.3315634862456,187.33691817903457,360,0,Rural,30.524041142454262,0
Graduate,No,4812.669671974899,2757.0320650539775,135.53132048730942,240,1,Urban,55.44296876358476,0
Graduate,Yes,5023.546693936638,1747.3751311973633,157.14679100876288,360,0,Semiurban,42.814158807426104,1
Not Graduate,Yes,5327.988960135946,-1241.5138253291204,14.976835992895996,360,1,Semiurban,255.77499428696973,1
Not Graduate,No,4330.519227148483,2297.1600238082215,132.01399224628744,180,0,Semiurban,49.82693278377027,0
Graduate,Yes,4699.041051761852,1998.1712411558997,180.55611634302576,300,1,Rural,36.887836266910845,1
Graduate,Yes,5551.265615810904,2139.9820963213547,134.3842213153143,240,0,Semiurban,56.81051777975729,0
Graduate,Yes,6560.646338967258,2053.897347033206,131.35090433131552,180,1,Semiurban,65.08866508713518,1
Graduate,Yes,2067.4268445225757,673.7378380508429,108.34188192900726,360,1,Semiurban,25.069668037661756,0
Not Graduate,Yes,4446.590841452807,2557.4085568511855,190.13463570916582,180,1,Semiurban,36.64432337089032,1
Graduate,No,5320.713190911595,2632.2163140318503,171.93853094162282,360,1,Rural,45.98703054571476,1
Graduate,No,3623.035843083896,2682.338782059659,183.0165839129234,240,1,Rural,34.26525202819359,0
Graduate,No,7596.754447650949,2946.5770035733867,80.95144152168442,360,0,Urban,128.65339834729522,1
Graduate,No,4046.8851796568947,2604.0516449216234,143.58199826937465,180,1,Semiurban,46.0011405582248,0
Graduate,Yes,4938.060969489075,1589.9705884610892,138.79555968999975,180,0,Rural,46.69698789021799,0
Graduate,Yes,5834.033145263436,1929.1631520839098,138.7771317360579,360,1,Urban,55.53981685649869,1
Graduate,No,4113.072816797158,2091.124867253377,125.35889825128176,300,1,Urban,49.09980832305652,0
Not Graduate,Yes,2230.1404282933745,2107.6994491066184,136.15582912879938,180,1,Semiurban,31.627090915154927,0
Not Graduate,Yes,4357.0182096252,2998.2176559717295,183.98579130826607,300,0,Urban,39.761085505966975,1
Not Graduate,No,6544.160833890561,2643.668753022491,73.48594586608682,300,1,Rural,123.34984110198751,1
Not Graduate,Yes,4494.6573098222925,4077.3434395699533,221.09179072121813,300,1,Urban,38.59665736205574,1
Graduate,No,3730.348547811532,4206.468979884672,169.35364500105845,300,0,Urban,46.59024189148926,0
Not Graduate,No,6388.5083142540825,2079.649582613925,148.30672417359148,180,0,Rural,56.716520597039576,0
Not Graduate,Yes,4503.837655965421,-1836.6555484593694,186.27336585491705,180,0,Urban,14.242185990144215,0
Graduate,Yes,4234.7587795246745,3236.8324661272663,91.9266101932626,300,0,Urban,80.40313996295593,1
Graduate,No,5224.184134494964,1459.6236610129456,123.41196379395944,180,1,Urban,53.723191819213355,0
Not Graduate,No,6156.125314428181,1198.516078168993,145.15698270437784,300,0,Urban,50.32015067985445,1
Not Graduate,Yes,8572.570297598819,1601.554725010633,204.6224148172871,300,0,Semiurban,49.47964953942411,1
Graduate,No,6240.854161486134,1553.3569531853936,148.14013675493769,300,1,Semiurban,52.26098945771202,1
Not Graduate,No,6739.759949582516,2612.2698101053925,168.00218684740585,360,0,Rural,55.3367381460689,1
Graduate,No,4241.050701518217,440.56422087377456,126.41684016255489,240,0,Urban,36.74251312792968,0
Graduate,Yes,3461.1978410457855,922.2792542083984,169.47368275869965,180,0,Rural,25.71351204665921,0
Graduate,No,5093.497024428684,2343.1585541974164,217.08958371897828,180,1,Semiurban,34.09908649378085,1
Graduate,Yes,5160.754872889394,2622.944030413308,189.82106766696455,300,0,Urban,40.79056363360992,1
Not Graduate,No,3382.2308879531042,2641.541644936012,146.74176048888484,360,0,Urban,40.77230779541379,1
Graduate,Yes,4737.058205143981,1212.963721066701,177.0196338906188,360,0,Semiurban,33.42340277964269,1
Graduate,No,5598.976402578696,1021.7343507337599,173.10067818428848,180,1,Urban,38.02805837610996,0
Not Graduate,Yes,5540.590092527121,1493.3651662120808,170.26350686789104,300,1,Urban,41.07095193469933,1
Graduate,Yes,5756.431780076408,2239.8727522847253,194.47813443441635,180,0,Semiurban,40.906388612195,1
Not Graduate,Yes,5436.447095206165,3485.4773692725494,194.17910815349865,300,1,Rural,45.711472651376525,1
Not Graduate,No,4239.487011094916,-47.43718577075029,144.91365612500462,300,0,Rural,28.729660654468322,0
Not Graduate,No,4229.149060026735,1779.2712430416334,175.67516245911077,240,1,Urban,34.00829080578285,1
Graduate,No,3201.572903009186,667.3215589747963,134.67620315360824,300,1,Semiurban,28.515645131989316,0
Not Graduate,Yes,7677.1625587776425,347.75732264651026,113.0771041473769,240,0,Rural,70.34645507004377,0
Not Graduate,No,5020.175546928939,2966.9566453448165,139.22024977184054,180,0,Rural,56.961331942212496,0
Graduate,Yes,4662.720416307722,2544.6245744993385,146.94887393041668,180,0,Urban,48.715105423491224,0
Not Graduate,No,3606.811877821312,2449.433515947262,83.53676043288033,360,1,Rural,71.64037707095545,0
Not Graduate,Yes,9403.486853491668,2921.0258397309935,184.4133023766688,240,0,Semiurban,66.47048801377423,1
Not Graduate,Yes,3390.0079516656565,1520.2811032338639,39.30698309590408,180,1,Rural,121.8222917655798,0
Not Graduate,Yes,4356.72811159089,1567.3624836664717,258.59267757945287,240,1,Semiurban,22.820715324083785,1
Not Graduate,No,5623.755254429091,4185.730616722574,210.07516535185275,180,0,Semiurban,46.47389878766503,1
Graduate,No,5900.319448616417,1753.4289457404257,139.55965103310746,240,1,Urban,54.451959279224994,0
Not Graduate,No,6436.898082823526,2735.1321130540914,150.37705442255094,240,1,Rural,60.590624060334754,1
Not Graduate,Yes,7711.412761653894,2006.381540963315,162.11887494349133,300,0,Urban,59.57492231345826,1
Graduate,Yes,5759.236483191068,151.7414699215849,126.43358448044232,180,1,Rural,46.38477350544771,0
Graduate,No,3415.953800049999,-44.62900380126822,157.70476590347747,360,1,Urban,21.242744520344992,0
Graduate,No,4614.582312317328,1421.0157800600953,144.24000089193356,300,0,Urban,41.556031777142685,0
Not Graduate,No,5461.748558770827,3056.101251669989,146.22909131076136,360,0,Urban,57.854393684070935,1
Graduate,Yes,8102.339062258736,2788.2916566360036,157.25844253922554,240,0,Rural,68.81548019907636,1
Not Graduate,Yes,2903.2917823635544,2914.077164224034,97.45888806584023,300,1,Urban,59.08424379825891,1
Not Graduate,Yes,6803.864757837841,1012.9538210636847,151.5827889653459,240,1,Semiurban,51.23001507513967,1
Graduate,Yes,5269.871554319625,3615.8724901223136,156.5379098646991,180,1,Rural,56.403846236587945,1
Graduate,Yes,6256.745802844221,1035.1066998136157,155.15398485423657,180,0,Semiurban,46.696550904317206,0
Not Graduate,No,4847.007925046102,2212.8243986699686,141.36676978255383,360,1,Urban,49.58904619736066,1
Graduate,Yes,3736.3510548105105,1989.6477100922634,195.51431103877488,180,1,Urban,29.137820724786593,1
Not Graduate,Yes,6126.309169101998,1826.1261796854137,135.85389780473795,360,1,Semiurban,58.10894301405929,1
Graduate,Yes,5981.646540658432,3338.5921382956067,159.0930362729276,240,0,Urban,58.21763954220244,1
Graduate,Yes,6458.085448609583,1294.8894798340395,201.89190135702182,300,0,Rural,38.212343009201646,0
Graduate,Yes,4980.043046932047,650.3947442880719,146.8249543991875,180,0,Semiurban,38.08854745874399,0
Not Graduate,No,4100.266965020226,2019.9954862064194,158.57853069870205,240,1,Rural,38.352668272038585,0
Graduate,Yes,2661.8195074642376,1600.1732657134733,146.1446145474041,300,1,Rural,28.964653489269683,0
Not Graduate,Yes,6229.059902209109,5377.3829190826455,199.49479174254398,240,0,Rural,57.888999112733195,1
Not Graduate,Yes,5635.834223665979,2676.507476439975,139.6910175365482,360,0,Urban,59.082248786398914,1
Not Graduate,No,3551.326050704061,1590.6594247813757,201.33418309152822,240,1,Urban,25.413330545137793,1
Not Graduate,No,4192.139490055064,943.8884308129134,145.85648421411742,360,0,Semiurban,34.97310962027135,0
Graduate,No,4299.86178207284,119.71158943121529,115.62161106207932,360,1,Semiurban,37.89669282781091,0
Not Graduate,Yes,2775.5233520263732,974.780914262567,177.17492682296484,180,0,Rural,21.048440053606726,0
Not Graduate,No,3773.4764050922995,2114.941771759132,137.81328664977377,360,0,Urban,42.419701449097765,0
Graduate,Yes,3299.254464790469,3427.3286515947693,174.82003596396652,360,0,Urban,38.2583422845154,1
Not Graduate,Yes,4381.281482168095,3121.6891423879188,40.82382460305064,240,1,Urban,179.39465593514242,1
Graduate,No,3891.9537525056558,2229.0948316463796,150.20821047579784,360,0,Semiurban,40.48092735765668,0
Not Graduate,Yes,2559.492618699877,1676.8323342975152,131.6157880497008,360,1,Urban,31.944348522136234,1
Graduate,Yes,8033.885345854222,2268.8123564121543,107.46965253874887,240,0,Rural,94.98230575216343,0
Not Graduate,Yes,6878.811096543846,1481.3620025154241,127.87035992640803,300,0,Rural,64.87273802783963,1
